ASSETNUM;DESCRIPTION;ASSETTAG;LOCATION;SLXJDETECNICO;INSTALLDATE;STATUS;SITEID
4598602;VALVULA ALIVIO ECO MBV1103IP  MARCA CONTROL COMPONENT GE-4351;MBV1103IP ALIVIO ECO;SI_CNV_U3_REC-HRSG1_IP_ECON;122356;21/12/1998;OPERACION;0131_GE
4598619;VALVULA CONT PRES PCV1203 SI MARCA FISHER GE-4368;PCV1203 CONT PRES;SI_CNV_U3_REC-HRSG1_LP_BYPASS;122402;21/12/1998;OPERACION;0131_GE
4598764;MOTOBOMBA 2 POLIMERO FLOCU  P198B  GE-4512;MB_2P198B;SI_CNV_AUXMEC_VAP_TTO_Q-PRE_POLI-F;124587;21/12/1998;OPERACION;0131_GE
4598771;MOTOBOMBA 1 BISULFITO SODI SISTEMA QUIMICOS FILTRA SUAVIZ P 196A GE-4519;MB1_P 196A;SI_CNV_AUXMEC_VAP_TTO_Q-FIL_BISULF;124600;21/12/1998;OPERACION;0131_GE
4598775;MOTOBOMBA 1 SODA CAUSTICA SISTEMA QUIMICOS FILTRACSUAVIZ P 200A GE-4523;MB1_P 200A;SI_CNV_AUXMEC_VAP_TTO_Q-FIL_SODA-C;124606;21/12/1998;OPERACION;0131_GE
4598882;CELDAS 13.2KV SERV AUX U1-2 MARCA ABB SISTEMA SERV AUX COMUNES GE-4632;SAUX_U1-U2 13.2KV;SI_CNV_AUXELEC_GAS;129832;27/08/2000;OPERACION;0131_GE
4598972;TANQUE POLICLORURO ALUMINI GSISISTEMA PLANTA AGUA POTABLE GE-4720;POLICLORURO-ALUM;SI_CNV_AUXMEC_GAS_TTO_AG-TTO;129749;27/08/2000;OPERACION;0131_GE
4599008;CAMARA COMBUSTION 4 U1 SISISTEMA COMBUSTION TURBINA GAS GE-4754;4 U1;SI_CNV_U1_TURB-GAS_COMBUST_CAMARAS;130529;21/08/2000;OPERACION;0131_GE
4599084;REACTOR ENLACE 1 LCI U1 SISTEMA ARRANCADOR ESTATICOLCI  GE-4833;ENLACE-1;SI_CNV_U1_GEN_MOD-EXCIT_ARRANC;130566;22/08/2000;OPERACION;0131_GE
4599184;VENTILADOR ENFRIAMIE BT2 U2SI SISTEMA CARCAZA Y COJINETES  GE-4934;BT2 ENFRIAMIE;SI_CNV_U2_TURB-GAS_COMP-TURBINA;129942;25/08/2000;OPERACION;0131_GE
4599389;DISTRIBUCION CDBT 208V U1-2 SI GE-5180;CDBT-208V_U1-2;SI_CNV_AUXELEC_GAS;129848;;OPERACION;0131_GE
4599408;RELE PROTECCION PPAL GEN U1 SI GE-5162;GEN PP1;SI_CNV_U1_CENTRO-CTRL_PROTECC-PEECC;519427;30/05/2012;OPERACION;0131_GE
2977247;TABLERO DE DISTRIBUCION;MISC_TSM1-1TS;TS_CNV_AUXELEC-C/M;3195;1/07/1993;OPERACION;0131_GE
2977075;TRANSDUCTOR, TEMPERATURA;1_FASE_T;TS_CNV_U2_CTRL_INST;124689;;OPERACION;0131_GE
2977081;MEDIDOR DE ENERGIA;;TS_CNV_U2_CTRL_INST;124695;;OPERACION;0131_GE
2977179;MEDIDOR DE ENERGIA;1;TS_CNV_U3_CTRL_INST;124729;;OPERACION;0131_GE
2977285;CHILLER TIPO CENTRIFUGO;CH2;TS_CNV_AUXMEC-C/M_AACON;675470;1/07/2016;OPERACION;0131_GE
2976929;CALEFACCION DE RESISTENCIA;;TS_CNV_U1_GEN_AUX;3165;1/07/1993;OPERACION;0131_GE
2976976;TRANSDUCTOR, TEMPERATURA;1_FASE_R;TS_CNV_U1_CTRL_INST;124654;;OPERACION;0131_GE
2976895;INTERCAMBIADOR DE CALOR DE CORAZA Y TUBOS;3-TRF3 CORAZA Y TUBOS;TS_TRF_TRANSFORMADORES;632882;;OPERACION;0131_GE
2977145;REGULADOR DE VELOCIDAD ELECTRONICO;;TS_CNV_U3_TURB_AUX_REGVEL;643678;30/05/2013;OPERACION;0131_GE
4229256;INTERCAMBIADOR 1 A/TRATADA P2;1;PII_CNV_AUXMEC_C/M_AACON_ACONDEN;116362;;OPERACION;0131_GE
4230755;COJINETE RADIAL GUIA;COJINETE INFERIOR;G3_CNV_U5_GEN_AUX;2319;;OPERACION;0131_GE
4229202;MOTOBOMBA 1 AGUA TRATADA U3 P2;1;PII_CNV_U3_GEN_AUX_REFRIG_BOMB_ATRU;116336;;OPERACION;0131_GE
4229007;REGULADOR TENSION U1 P2;;PII_CNV_U1_GEN_AUX_EXCIT;116075;9/04/2001;OPERACION;0131_GE
4229640;INTERCAMBIADOR 2REFR ACRU U4P3_EPM-GE-1951;2;PIII_CNV_U4_GEN_AUX_REFRI_BOMB_ACRU;300623;;OPERACION;0131_GE
4230795;ESTATOR GENERADOR;;G3_CNV_U6_GEN;2369;;OPERACION;0131_GE
4230659;VALVULA ADMISION;;G3_CNV_U3_TURB_AUX;2619;1/07/1965;OPERACION;0131_GE
4233164;VALVULA ADMISION U2 G4_EPM-GE-1006;;G4_CNV_U2_TURB;3447;25/07/1985;OPERACION;0131_GE
4228721;VALVULA ADMISION U2 TR_EPM-GE-132;ADMISION;TR_CNV_U2_TURB;3667;1/07/1965;OPERACION;0131_GE
4230722;RODETE PELTON;;G3_CNV_U4_TURB;751204;1/07/1966;OPERACION;0131_GE
2977199;COMPUTADOR DE ESTACION;;TS_CNV_CENTRO-CTRL;4567;1/07/1993;FUERA DE OP;0131_GE
4230630;ROTOR GENERADOR;;G3_CNV_U3_GEN;2503;;OPERACION;0131_GE
4233080;TABLERO DE CONTROL;LUBRICACION FORZADA;G4_CNV_U1_GEN;801087;;OPERACION;0131_GE
4233307;RECINTO GENERADOR U1 G4_EPM-GE-1158;;G4_CNV_OBRAS;3379;;OPERACION;0131_GE
4233089;BARRAJE SALIDA ESTATOR U1 G4_EPM-GE-936;;G4_CNV_U1_GEN_AUX;3282;;OPERACION;0131_GE
4230609;RODETE PELTON;;G3_CNV_U2_TURB;807573;1/07/2005;OPERACION;0131_GE
4229673;REGULADOR ELECTRONICO +TRVU4P3_EPM-GE-1985;TRVU;PIII_CNV_U4_TURB_AUX_REGVEL;453640;1/07/2011;OPERACION;0131_GE
4229134;ESTACION HIDRAULICA U2 P2;;PII_CNV_U2_TURB_AUX_REGVEL;116215;9/04/2001;OPERACION;0131_GE
4230243;VALVULA CAUDAL ECOLOGICO HB P3_EPM-GE-2577;HB C/ECOLOGICO;PIII_CNV_PCH_CAUDAL_ECO;633995;;OPERACION;0131_GE
4228675;REGULADOR ELECTRONICO U1 TR_EPM-GE-087;;TR_CNV_U1_TURB_AUX_REGVEL;300770;5/09/2007;OPERACION;0131_GE
4228654;REGULADOR TENSION RTX400U1 TR_EPM-GE-066;;TR_CNV_U1_GEN_AUX_EXCIT;300768;5/09/2007;OPERACION;0131_GE
4229002;ESTATOR GENERADOR U1 P2;;PII_CNV_U1_GEN;116087;;OPERACION;0131_GE
4229252;MOTOBOMBA ACRA1 C/M P2;ACRA1;PII_CNV_AUXMEC_C/M_AACON_ACRUDA;116356;;OPERACION;0131_GE
4229211;VALVULA ADMISION U3 P2;;PII_CNV_U3_TURB_AUX;116303;9/04/2001;OPERACION;0131_GE
4229964;INTERRUPTOR POTENCIA U1 P3_EPM-GE-2284;;PIII_CNV_U1_GEN_AUX;226071;;OPERACION;0131_GE
4594313;COJINETE TURBINA U2 GT EPM-GE-6166;CT;GT_CNV_U2_TURB;5762;23/01/2002;OPERACION;0131_GE
4598893;TRANSFORMADOR DE POTENCIA, 12.500,0 KVA, 1F;;SI_CNV_AUXELEC_GAS;129859;18/08/2000;OPERACION;0131_GE
4229137;REGULADOR ELECTRONICO U2 P2;;PII_CNV_U2_TURB_AUX_REGVEL;116232;9/04/2001;OPERACION;0131_GE
4594317;VALVULA ADMISION U2 GT EPM-GE-6170;;GT_CNV_U2_TURB;6216;21/07/1981;OPERACION;0131_GE
4599174;VALVULA CONT GAS CUAT VGC4U2SISISTEMA GAS COMBUSTIBLE GE-4924;VGC4;SI_CNV_U2_GAS-COMBUSTIBLE;129980;18/08/2000;OPERACION;0131_GE
4594657;COJINETE SUPERIOR U8 GT EPM-GE-6510;CS;GT_CNV_U8_GEN;5773;23/01/2002;OPERACION;0131_GE
4233174;TRANSDUCTOR POTENCIA U2 G4_EPM-GE-1016;;G4_CNV_U2_CTRL_INST;116704;;OPERACION;0131_GE
4598484;MOTOR AGUA CONDENS P9001 U3 MARCA GENERAL GE-4233;P9001;SI_CNV_U3_S-COND_BOMB-ACOND;122164;21/12/1998;OPERACION;0131_GE
4230172;TRANSFORMADOR DE DISTRIBUCION;TA01;PIII_CNV_AUXELEC-C/M_ SAUX480AC;260135;1/07/2011;OPERACION;0131_GE
4233249;MOTOBOMBA 3 REFRIG U3 G4_EPM-GE-1093;3;G4_CNV_AUXMEC_C/M_REFRIG_BOMBE_ACRU;462005;12/05/2011;OPERACION;0131_GE
4229892;CONTROL EQUIPO HIDRA TUH U3 P3_EPM-GE-2210;;PIII_CNV_U3_TURB_AUX_REGVEL;468098;;OPERACION;0131_GE
4599070;TRANSFORMADOR EX2100 U1 SIPOTENCIA 1.6MVA 4160/600V GE-4817;;SI_CNV_U1_GEN_MOD-EXCIT_EXCIT;130548;22/08/2000;OPERACION;0131_GE
4593914;INTERCAMBIADOR 1 CGI U3 PL EPM-GE-7234;1 CGI;PL_CNV_U3_GEN_AUX_ REFRIG-ACE_CGI;6883;;OPERACION;0131_GE
4594903;TRANSFORMADOR TSA1 C/M GT EPM-GE-6718;TSA1;GT_CNV_AUXELEC-C/M;6414;16/01/2001;OPERACION;0131_GE
4229883;BARRAJE SALIDA ESTATOR U3 P3_EPM-GE-2200;;PIII_CNV_U3_GEN_AUX;468092;;OPERACION;0131_GE
4598813;AIRE ACONDICIONADO AHU0003 SISTEMA EDIFICIO ELECTRICO AUX  GE-4564;AHU0003-SISTEMA EDIFICIO;SI_CNV_AUXMEC_VAP;124856;21/12/1998;OPERACION;0131_GE
4229658;COLECTOR VAPORES 2 COJI U4 P3_EPM-GE-1969;2;PIII_CNV_U4_GEN_AUX;446790;;OPERACION;0131_GE
4229115;TUBERIA AGUA CRUDA U2 P2;;PII_CNV_U2_GEN_AUX_REFRIG_BOMB_ACRU;116241;;OPERACION;0131_GE
2976908;REGULADOR DE TENSION;;TS_CNV_U1_GEN_AUX_EXCIT;381440;15/01/2010;OPERACION;0131_GE
4594395;TRANSDUCTOR 1 U3 FASE R GT EPM-GE-6248;1 FASE R;GT_CNV_U3_CTRL_INST;124173;29/05/2001;OPERACION;0131_GE
4598986;MOTOBOMBA 2 LAVADO FILTROS GSI SISTEMA AGUA POTABLE OPV-PMP-105 GE-4733;2;SI_CNV_AUXMEC_GAS_AG-TTO_FILTR;129757;27/08/2000;OPERACION;0131_GE
4593843;MOTOBOMBA 2 ACEITE CGT U2 PL EPM-GE-7163;2 CGT;PL_CNV_U2_TURB_AUX_CIRC-ACEI;6907;;OPERACION;0131_GE
4598508;MOTOR 3 BOMBEO CIRCULAC U3 SISTEMA MARCA HYUNDAI GE-4257;3;SI_CNV_U3_CIRC-ACOND_BOMB-ACIRC;122198;21/12/1998;OPERACION;0131_GE
2976870;INTERRUPTOR, CAMPO, 245 KV, NEUMATICO(245 MHME - 1D);QF3_D2;TS_TRF_BAHIAS_S/E_OCC_U1;4581;16/08/2000;OPERACION;0131_GE
4594461;TRANSDUCTOR 1 U4 FASE T GT EPM-GE-6314;1 FASE T;GT_CNV_U4_CTRL_INST;124193;29/05/2001;OPERACION;0131_GE
4594454;TRANSDUCTOR 2 U4 FASE R GT EPM-GE-6307;2 FASE R;GT_CNV_U4_CTRL_INST;124186;29/05/2001;OPERACION;0131_GE
4230149;CONMUTADOR TELEFONICO ZON A P3_EPM-GE-2475;;PIII_CNV_CENTRO-CTRL_SCADA_COMUNIC;789905;;OPERACION;0131_GE
4588832;DISPOSITIVO SOBREVELOCIDAD HE EPM-GE-9034;;HE_CND_C/V_AUXELEC;226428;16/12/2001;OPERACION;0131_GE
4595004;INTERCAMBIADOR 1 FR BANCO 1 GT EPM-GE-6814;1 FASE R BCO 1;GT_TRF_BCO1_TRAFOS;821259;24/02/2002;OPERACION;0131_GE
4593711;COJINETE SUPERIOR U1 PL EPM-GE-7031;CS;PL_CNV_U1_GEN;6799;;OPERACION;0131_GE
4595012;INTERCAMBIADOR 2 FS BANCO 1 GT EPM-GE-6822;2 FASE S BCO 1;GT_TRF_BCO1_TRAFOS;821266;24/02/2002;OPERACION;0131_GE
4598987;MOTOBOMBA 1 LAVADO FILTROS GSI SISTEMA AGUA POTABLE OPV-PMP-104 GE-4734;1;SI_CNV_AUXMEC_GAS_AG-TTO_FILTR;129758;27/08/2000;OPERACION;0131_GE
4598780;PLC PLANTA TTO AGUA VAPOR SISTEMA PLANTA  TRA AGUA VAPOR  GE-4528;;SI_CNV_AUXMEC_VAP_TTO;124615;21/12/1998;OPERACION;0131_GE
4230464;TERMOMETRO;1 BANCO 6 FASE R;G3_TRF_INSTRUM;124412;;OPERACION;0131_GE
4229885;COJINETE INFERIOR CCI U3 P3_EPM-GE-2203;CCI;PIII_CNV_U3_GEN;467004;1/07/2011;OPERACION;0131_GE
4593697;MOTOBOMBA 1 HIDRAULICO COMP PL EPM-GE-7017;1 HIDRAULICO;PL_CND_CAPT_CAMAR-COMP_AUXMEC;6953;;OPERACION;0131_GE
4594108;BATERIAS SERV AUX S/E PL EPM-GE-7428;;PL_TRF_AUXELEC;7124;;OPERACION;0131_GE
4595115;INTERRUPTOR, 001;;GT_TRF_BAH-S/E_BAH220KV_BCO4;6544;26/10/2000;OPERACION;0131_GE
4228754;FILTRO SEPARADOR;FILTRO PRENSA REGUL U1-2;TR_CNV_AUXMEC-C/M;3649;;OPERACION;0131_GE
4594029;COMPRESOR 2 SERV GRALES C/M PL EPM-GE-7349;2;PL_CNV_AUXMEC-C/M_ACOMP_GRAL;381863;;OPERACION;0131_GE
4594225;COMPRESOR 1 TANQUE HIDRON GT EPM-GE-6078;1 TANQUE HIDRON;GT_CNV_LA-CLARA_AUXMEC_ACOMP;5782;11/01/2001;OPERACION;0131_GE
4593927;INTERCAMBIADOR 1 CGT U3 PL EPM-GE-7247;1 CGT;PL_CNV_U3_TURB_AUX_CIRC-ACEI;6889;;OPERACION;0131_GE
4599393;SECADOR HIDROGENO U1 GSI GE-5144;;SI_CNV_U1_GEN_ENFRI;130489;21/08/2000;OPERACION;0131_GE
4598509;BOMBA 1 BOMBEO CIRCULAC U3 SISTEMA BOMBEO CIRCUL AGUA U3  GE-4258;1;SI_CNV_U3_CIRC-ACOND_BOMB-ACIRC;122199;21/12/1998;OPERACION;0131_GE
4594953;EDIFICIO;BOMBEO LA CLARA;GT_CNV_OBRAS;6704;12/10/1970;OPERACION;0131_GE
4594853;UMA 10 TRANSFORMADOR C/M GT EPM-GE-6671;10;GT_CNV_AUXMEC_C/M_AACON_AREFRIG;6188;10/03/2002;OPERACION;0131_GE
4594845;MOTOBOMBA AFFA3 C/M GT EPM-GE-6664;AFFA3;GT_CNV_AUXMEC_C/M_AACON_AREFRIG;5973;21/03/2002;OPERACION;0131_GE
4593479;TRANSFORMADOR POTENCIA S/E JP EPM-GE-10867;;JP_TRF_S/E;184296;30/07/2004;OPERACION;0131_GE
4594366;INTERCAMBIADOR 1 CGS U3 GT EPM-GE-6219;1 CGS;GT_CNV_U3_GEN_AUX;5874;24/02/2002;OPERACION;0131_GE
4599309;TERMOMETRO DEVANADO ESTAT U2SI REGISTRO TEMPERATURA DEVANADO  GE-5060;DEVANADO_ESTAT;SI_CNV_U2_GEN;800951;5/09/2017;OPERACION;0131_GE
4594376;INYECTOR 1 TURBINA U3 GT EPM-GE-6229;1;GT_CNV_U3_TURB_INYEC;6013;4/03/2002;OPERACION;0131_GE
4598563;TERMOMETRO DEVANADO ESTAT U3 REGISTRO TEMPERATURA DEVANADO  GE-4312;;SI_CNV_U3_GEN;800954;5/09/2017;OPERACION;0131_GE
4598528;MOTOBOMBA 2 AGUA ENFRIAMIE U3 464-P-9002 GE-4277;464-P-9002;SI_CNV_U3_CIRC-ACOND_ENFR;122227;4/12/1998;OPERACION;0131_GE
4593375;ROTOR AEROGENERADOR 14 JP EPM-GE-10759;;JP_CNV_AEROG14_GOND;226539;8/01/2013;OPERACION;0131_GE
4229073;TERMOMETRO 1 METAL CG U1 P2;CG;PII_CNV_U1_CTRL_INST;116951;;OPERACION;0131_GE
4593870;TERMOMETRO;2 CES;PL_CNV_U2_GEN;701939;;FUERA DE OP;0131_GE
4593770;CONTROLADOR =K01 +W01 U1 PL EPM-GE-7090;1 =K01 +W01;PL_CNV_U1_CTRL;;;FUERA DE OP;0131_GE
4229489;TERMOMETRO 1 BANCO 2 FASE T P2;1;PII_TRF_INSTRUM;116943;;OPERACION;0131_GE
4594325;MOTOBOMBA 2 REGULADOR U2 GT EPM-GE-6178;2;GT_CNV_U2_TURB_AUX_REGVEL;5909;19/11/2000;OPERACION;0131_GE
4594309;CALEFACCION GENERADOR U2 GT EPM-GE-6162;;GT_CNV_U2_GEN_AUX;6346;12/03/2002;OPERACION;0131_GE
4233345;TERMOMETRO BCO 1 FASE R X1 G4_EPM-GE-1199;;G4_TRF_INSTRUM;626349;;OPERACION;0131_GE
4228790;SERVICIOS AUX +SACC U2 C/M TR_EPM-GE-201;SACC;TR_CNV_AUXELEC-C/M;305261;;OPERACION;0131_GE
4594617;MOTOBOMBA 2 C/ACEITE CGS U7GT EPM-GE-6470;2;GT_CNV_U7_GEN_AUX_CIRC-ACEI;626049;8/10/2012;OPERACION;0131_GE
4594674;TRANSFORMADOR DE POTENCIAL;;GT_CNV_U8_GEN_AUX;6427;16/01/2001;OPERACION;0131_GE
4594641;TRANSDUCTOR METAL 1 U7 CGS GT EPM-GE-6494;1 CGS;GT_CNV_U7_GEN;116687;29/05/2001;OPERACION;0131_GE
4594522;TRANSDUCTOR 2 U5 FASE S GT EPM-GE-6375;2 FASE S;GT_CNV_U5_CTRL_INST;124202;29/05/2001;OPERACION;0131_GE
4233338;TERMOMETRO 1 BANCO 2 FASE S G4_EPM-GE-1192;;G4_TRF_INSTRUM;124439;;OPERACION;0131_GE
4228747;POZO DRENAJE INUNDACION C/M TR_EPM-GE-158;;TR_CNV_AUXMEC-C/M_DREN-INFIL;3594;;OPERACION;0131_GE
2977103;BARRAJE, SALIDA GENERADOR;;TS_CNV_U3_GEN_AUX;2824;;OPERACION;0131_GE
4594714;TRANSDUCTOR 2 U8 FASE T GT EPM-GE-6567;2 FASE T;GT_CNV_U8_CTRL_INST;124242;29/05/2001;OPERACION;0131_GE
4594718;TRANSDUCTOR POTENCIA 1 U8 GT EPM-GE-6571;;GT_CNV_U8_CTRL_INST;680200;9/10/2014;OPERACION;0131_GE
4598658;VALVULA BLOQ BY-PASS 2007HPSI MARCA AUMA GE-4407;2007HPSI BLOQ BY-PASS;SI_CNV_U3_REC-HRSG2_HP_BYPASS;122477;21/12/1998;OPERACION;0131_GE
4593878;CONTROLADOR UN =K02+W00 U2 PL EPM-GE-7198;#¿NOMBRE?;PL_CNV_U2_CTRL;380870;;FUERA DE OP;0131_GE
4594058;CAVERNA ALMENARA C/M PL EPM-GE-7378;ALMENARA;PL_CNV_OBRAS;7353;;OPERACION;0131_GE
4593082;MODULO TRANSFORMACION A4 JP EPM-GE-10448;;JP_CNV_AEROG4;214024;30/07/2004;OPERACION;0131_GE
4593125;AIRE ACONDICIONADO C/SUP A6 JP EPM-GE-10494;C/SUP;JP_CNV_AEROG6_GOND_CONT-SUPER;226696;8/01/2013;OPERACION;0131_GE
4594530;TRANSDUCTOR POTENCIA 1 U5 GT EPM-GE-6383;;GT_CNV_U5_CTRL_INST;680197;9/10/2014;OPERACION;0131_GE
4594584;TRANSDUCTOR 1 U6 FASE S GT EPM-GE-6437;1 FASE S;GT_CNV_U6_CTRL_INST;124213;29/05/2001;OPERACION;0131_GE
4594588;TRANSDUCTOR 1 U6 FASE T GT EPM-GE-6441;1 FASE T;GT_CNV_U6_CTRL_INST;124217;29/05/2001;OPERACION;0131_GE
4593158;AIRE ACONDICIONADO C/INF A7 JP EPM-GE-10529;C/INF;JP_CNV_AEROG7_GOND_CONT-INFER;226712;8/01/2013;OPERACION;0131_GE
4593240;CAJA MULTIPLICADORA A9 JP EPM-GE-10616;;JP_CNV_AEROG9_GOND;782135;14/09/2016;OPERACION;0131_GE
4593117;INTERRUPTOR PRINCIPAL A5 JP EPM-GE-10485;;JP_CNV_AEROG5;691363;10/11/2014;OPERACION;0131_GE
4593405;INTERRUPTOR PRINCIPAL A14 JP EPM-GE-10791;;JP_CNV_AEROG14;691382;10/11/2014;OPERACION;0131_GE
4593164;MOTOBOMBA REFR ACEITE 1 A7 JP EPM-GE-10536;1;JP_CNV_AEROG7_GOND_REFRI_ACEI;226848;8/01/2013;OPERACION;0131_GE
4598616;VALVULA VENT ECON ABV1213 MARCA CONTROL COMPONENT GE-4365;ABV1213 VENT ECON;SI_CNV_U3_REC-HRSG1_LP_ECON;122393;21/12/1998;OPERACION;0131_GE
4599318;MODULO PRESION ASI SISTEMA EQUIPO PATRON  GE-5068;;SI_SOSTO-APOYO_LAB-METROLOGIA;523513;30/07/2012;OPERACION;0131_GE
4592807;PUENTE GRUA C/M S1 EPM-GE-10083;;S1_ACTIVOS-BAJA;285159;25/06/2007;BAJSIMPLE;0131_GE
4594750;VALVULA MOTORIZADA U2 GT EPM-GE-6604;MOTORIZADA U2;GT_CNV_AUXMEC-C/M_REFRIG_BOMB-ACRU1;6209;28/11/2001;OPERACION;0131_GE
4598469;MOTOBOMBA AGUA SELLO 9001 U3 452-P-9001 GE-4218;SELLO_452-P-9001;SI_CNV_U3_S-COND_CONDENS_VAC-90001;122129;21/12/1998;OPERACION;0131_GE
4598629;BOMBA P1002 AGUA HP-IP HRSG1 SISTEMA ALIMENTACION AGU HP-IP  GE-4378;P1002;SI_CNV_U3_REC-HRSG1_LP_AL-AGUA;122421;21/12/1998;OPERACION;0131_GE
4588958;DISTRIBUCION PPAL 480 V C/M HE EPM-GE-9165;PPAL;HE_CNV_AUXELEC-C/M_AUX-AC;226454;16/12/2001;OPERACION;0131_GE
4593760;INTERCAMBIADOR REGULADOR U1 PL EPM-GE-7080;;PL_CNV_U1_TURB_AUX_REGVEL;6899;;OPERACION;0131_GE
4593734;MOTOBOMBA 1 LUBRI FORZADA U1PL EPM-GE-7054;1;PL_CNV_U1_GEN_AUX_ LUB-FORZ;633911;;OPERACION;0131_GE
4598997;CENTRO CONTROL TTO AGUA MARCA SISTEMA TRATAMIENTO AGUAS GAS GE-4744;TTO AGUA;SI_CNV_AUXMEC_GAS_TTO;129781;27/08/2000;OPERACION;0131_GE
4599365;VALVULA SUR1 REG CITY GATE SISISTEMA ESTACION GAS CITY GATE GE-5115;SUR1 REG CITY GATE;SI_COND_SUMIN-GAS;130384;17/08/2000;OPERACION;0131_GE
4229538;ESTACION HIDRAULICA D/FONDO P3_EPM-GE-1846;;PIII_ALM_EMB_AUXMEC_DESC-FONDO;475510;1/07/2011;OPERACION;0131_GE
4229084;RADIADOR;8;PII_CNV_U2_GEN_RAD;116176;;OPERACION;0131_GE
4593705;POZO COMPUERTAS 1 PL EPM-GE-7025;1;PL_CND_OBRAS;7322;;OPERACION;0131_GE
4593552;ESTACION HIDRAULICA U1 PJ EPM-GE-8766;;PJ1_CNV_U1_TURB_AUX_REGVEL;4725;5/03/2002;OPERACION;0131_GE
4594032;COMPRESOR 3 REGULADOR GEN PL EPM-GE-7352;3;PL_CNV_AUXMEC-C/M_ACOMP_REG;701977;;OPERACION;0131_GE
4598992;CUCHARA BIVALVA GSI SISTEMA CAPTACION AGUA RIO  GE-4739;BIVALVA CAPTACIÓN AGUA RIO;SI_CNV_AUXMEC_GAS_TTO_CAPT-1-2;129773;27/08/2000;OPERACION;0131_GE
2977112;FILTRO;1;TS_CNV_U3_GEN_AUX_REFRIG;2896;1/07/1993;OPERACION;0131_GE
4594966;VALVULA ADMISION REPUESTO GT EPM-GE-6777;REPUESTO;GT_ROTABLES;6208;20/07/1985;OPERACION;0131_GE
4230160;DISTRIBUCION TDPBT BARRA ABCP3_EPM-GE-2490;TDPBT;PIII_CNV_AUXELEC-C/M_ SAUX480AC;226078;1/07/2011;OPERACION;0131_GE
4594168;VALVULA CONDUCCION ETAPA 1 GT EPM-GE-6019;ETAPA 1;GT_CND_C/V;6230;7/09/1992;OPERACION;0131_GE
4594445;CONTROL GENERADOR +TG1.4 U4 GT EPM-GE-6298;TG1.4;GT_CNV_U4_CTRL;6132;16/01/2001;OPERACION;0131_GE
4593583;MOTOBOMBA 2 DRENAJE C/M PJ EPM-GE-8797;2 DRENAJE;PJ1_CNV_AUXMEC-C/M_REFRIG_BOMB-ACRU;4720;20/03/2001;OPERACION;0131_GE
4593567;CALEFACCION GENERADOR U1 PJ EPM-GE-8781;;PJ1_CNV_U1_GEN_AUX;4756;12/03/2002;OPERACION;0131_GE
4593532;ANILLOS ROZANTES U1 PJ EPM-GE-8746;;PJ1_CNV_U1_GEN_AUX_EXCIT;4723;17/09/2000;OPERACION;0131_GE
4598988;FILTRO DOBLE ARENA ANTRACI GSI MARCA SISTEMA PLANTA AGUA POTABLE GE-4735;DOBLE-ARENA ANTRACI;SI_CNV_AUXMEC_GAS_AG-TTO_FILTR;129759;27/08/2000;OPERACION;0131_GE
4594010;FILTRO REFRIG TRAFOS C/M PL EPM-GE-7330;REFRIG TRAFOS;PL_CNV_AUXMEC-C/M_REFRIG;633944;;OPERACION;0131_GE
4594024;CONTROL VENTILADORES  PL EPM-GE-7344;;PL_CNV_AUXMEC_C/M_AACON;96479;;OPERACION;0131_GE
4598530;VALVULA CONT NIVEL TK EXP U3 GE-4279;CTR NIVEL TK;SI_CNV_U3_CIRC-ACOND_ENFR;122229;21/12/1998;OPERACION;0131_GE
4598691;VALVULA DRENA CAB ABV2106 SI SISTEMA DRENAJE VAPOR LP HRSG2  GE-4440;ABV2106 DRENA CAB;SI_CNV_U3_REC-HRSG2_LP_DREN;124334;21/12/1998;OPERACION;0131_GE
4594314;DEFLECTOR TURBINA U2 GT EPM-GE-6167;;GT_CNV_U2_TURB;5810;29/01/2002;OPERACION;0131_GE
4592769;REGULADOR ELECTRONICO RVX1U1S1 EPM-GE-10045;RVX1;S1_CNV_U1_TURB_AUX_REGVEL;381321;12/01/2010;OPERACION;0131_GE
4593445;PLANTA EMERGENCIA S/E JP EPM-GE-10833;;JP_CNV_AUXMEC;184317;30/07/2004;OPERACION;0131_GE
4233057;MOTOBOMBA 2 HIDRAULICO C/V G4_EPM-GE-904;2 HIDRAULICA;G4_CND_C/V;3372;;OPERACION;0131_GE
4840799;CONTROL COMUNICACIONES TCOM G3;;G3_CNV_CENTRO-CTRL_SCADA;644935;;OPERACION;0131_GE
4599230;ESTATOR GENERADOR 2 U2 SIMARCA GENERAL ELECTRIC GE-4979;;SI_CNV_U2_GEN;130761;22/08/2000;OPERACION;0131_GE
4594392;TRANSDUCTOR METAL 1 U3 CES GT EPM-GE-6245;1 CES;GT_CNV_U3_GEN;116674;29/05/2001;OPERACION;0131_GE
4594450;TRANSDUCTOR METAL 1 U4 CES GT EPM-GE-6303;1 CES;GT_CNV_U4_GEN;116675;29/05/2001;OPERACION;0131_GE
4593725;BARRAJE SALIDA ESTATOR U1 PL EPM-GE-7045;;PL_CNV_U1_GEN_AUX;6773;;FUERA DE OP;0131_GE
4594562;INYECTOR 2 TURBINA U6 GT EPM-GE-6415;2;GT_CNV_U6_TURB_INYEC;6026;4/03/2002;OPERACION;0131_GE
